time,theta1,theta2,omega1,omega2,current,voltage
3.59908,0.0966408,0,-0.0129358,0,0.118361,1
3.6151,0.0935728,0,-0.019123,0,0.118462,1
3.63103,0.0889709,0,-0.208286,0,0.120275,1
3.64719,0.0843689,0,-0.208286,0,0.118864,1
3.66303,0.079767,0,-0.280485,0,0.117958,1
3.6791,0.076699,0,-0.285784,0,0.117253,1
3.69486,0.0751651,0,-0.285784,0,0.116346,1
3.71091,0.0736311,0,-0.165769,0,0.116447,1
3.72731,0.0736311,0,-0.113597,0,0.116044,1
3.74314,0.0736311,0,-0.0876343,0,0.115842,1
3.75902,0.0736311,0,-0.0713332,0,0.115742,1
3.77499,0.0736311,0,-0.06074,0,0.11554,1
3.79094,0.0736311,0,-0.0519896,0,0.11554,1
3.80703,0.0736311,0,-0.0461273,0,0.115943,1
3.82296,0.0736311,0,-0.0411744,0,0.115943,1
3.83895,0.0736311,0,-0.0369595,0,0.116447,1
3.85493,0.0720971,0,-0.0338966,0,0.11554,1
3.87093,0.0720971,0,-0.0311446,0,0.116346,1
3.8872,0.0720971,0,-0.0286698,0,0.115641,1
3.90291,0.0736311,0,0.0266761,0,0.115842,1
3.91878,0.0736311,0,0.0250423,0,0.114533,1
3.93485,0.0736311,0,0.0235072,0,0.115238,1
3.9509,0.0736311,0,0.02215,0,0.115943,1
3.96689,0.0751651,0,0.154484,0,0.115641,1
3.98288,0.0751651,0,0.154484,0,0.116044,1
3.99882,0.0751651,0,0.154484,0,0.115641,1
4.01506,0.0751651,0,0.117194,0,0.114533,1
4.03092,0.0751651,0,0.0884652,0,0.115037,1
4.04677,0.0751651,0,0.0727344,0,0.116145,1
4.06296,0.0751651,0,0.0611371,0,0.114533,1
4.07973,0.0751651,0,0.0527322,0,0.115742,1
4.09474,0.0751651,0,0.0463594,0,0.115137,1
4.11151,0.0751651,0,0.0413588,0,0.115742,1
4.12678,0.0751651,0,0.037333,0,0.116145,1
4.14293,0.0751651,0,0.0340201,0,0.115339,1
4.1587,0.0751651,0,0.031249,0,0.115641,1
4.17475,0.0751651,0,0.0288938,0,0.11554,1
4.19068,0.0751651,0,0.0268696,0,0.115943,1
4.20671,0.0751651,0,0.02511,0,0.116245,1
4.22308,0.0751651,0,0.0235673,0,0.116145,1
4.23896,0.0751651,0,0.0222026,0,0.114936,1
4.25498,0.0751651,0,0.0209159,0,0.115641,1
4.27103,0.0751651,0,0.0198343,0,0.115943,1
4.28785,0.0751651,0,0.0188588,0,0.116749,1
4.30332,0.0751651,0,0.017975,0,0.115641,1
4.31917,0.0751651,0,0.0171703,0,0.115842,1
4.33508,0.0751651,0,0.0164342,0,0.115742,1
4.35109,0.0751651,0,0.0157592,0,0.114332,1
4.36722,0.0751651,0,0.0151369,0,0.114432,1
4.38329,0.0751651,0,0.0145621,0,0.115842,1
