time,theta1,theta2,omega1,omega2,current,voltage
3.78571,23.6126,0,8.51062,0,0.0187363,1
3.80172,23.7568,0,8.50554,0,0.0185348,1
3.8174,23.8856,0,8.53265,0,0.0183333,1
3.83354,24.0206,0,8.53248,0,0.0177289,1
3.84901,24.1571,0,8.52837,0,0.0191392,1
3.85696,24.2262,0,8.53545,0,0.0185348,1
3.87234,24.3535,0,8.55082,0,0.0185348,1
3.88809,24.49,0,8.59741,0,0.0199451,1
3.90428,24.6281,0,8.55413,0,0.0190385,1
3.92005,24.7646,0,8.55082,0,0.0186355,1
3.93602,24.9011,0,8.56524,0,0.0177289,1
3.95194,25.0376,0,8.57588,0,0.0186355,1
3.968,25.1757,0,8.57555,0,0.0192399,1
3.98398,25.3122,0,8.59323,0,0.0186355,1
4.00008,25.4503,0,8.60025,0,0.018837,1
4.01586,25.5883,0,8.60696,0,0.0181319,1
4.03201,25.7279,0,8.60712,0,0.0186355,1
4.0479,25.866,0,8.61417,0,0.018837,1
4.06373,25.9948,0,8.61905,0,0.0176282,1
4.07972,26.1406,0,8.613,0,0.0185348,1
4.09576,26.271,0,8.62898,0,0.0184341,1
4.1118,26.4167,0,8.61014,0,0.0176282,1
4.12778,26.5471,0,8.62056,0,0.0175275,1
4.14368,26.6851,0,8.62611,0,0.0177289,1
4.15963,26.8232,0,8.65467,0,0.0179304,1
4.17559,26.9612,0,8.65467,0,0.0178297,1
4.19162,27.0993,0,8.67183,0,0.0172253,1
4.20755,27.2389,0,8.66469,0,0.0172253,1
4.22318,27.377,0,8.66299,0,0.0169231,1
4.239,27.515,0,8.67865,0,0.0170238,1
4.25503,27.6546,0,8.75692,0,0.0174267,1
4.27101,27.7942,0,8.67353,0,0.0166209,1
4.28703,27.9323,0,8.68155,0,0.0171245,1
4.30326,28.0718,0,8.69676,0,0.0175275,1
4.31921,28.213,0,8.71116,0,0.0190385,1
4.3352,28.351,0,8.71322,0,0.0167216,1
4.35131,28.4906,0,8.72389,0,0.0189377,1
4.3665,28.6225,0,8.72441,0,0.0181319,1
4.37322,28.6824,0,8.72889,0,0.0169231,1
4.38854,28.8143,0,8.74981,0,0.0177289,1
4.40434,28.9539,0,8.72647,0,0.0178297,1
4.42016,29.0935,0,8.72872,0,0.0177289,1
4.43614,29.2331,0,8.73303,0,0.0177289,1
4.45201,29.3727,0,8.73165,0,0.0165201,1
4.46815,29.5123,0,8.73925,0,0.0182326,1
4.48393,29.6442,0,8.7564,0,0.0174267,1
4.49994,29.793,0,8.7505,0,0.0177289,1
4.51584,29.9249,0,8.76387,0,0.0176282,1
4.53189,30.0645,0,8.76491,0,0.0182326,1
4.54776,30.2133,0,8.75987,0,0.0181319,1
4.56376,30.3544,0,8.7623,0,0.0166209,1
4.57978,30.494,0,8.78443,0,0.0175275,1
4.59562,30.6275,0,8.79527,0,0.0172253,1
4.61159,30.7686,0,8.78146,0,0.0186355,1
4.62756,30.9082,0,8.79527,0,0.0178297,1
4.64363,31.0493,0,8.80983,0,0.0168223,1
4.65956,31.1904,0,8.8093,0,0.0176282,1
4.67525,31.3316,0,8.81686,0,0.0169231,1
4.69098,31.4727,0,8.82073,0,0.0178297,1
4.70686,31.6138,0,8.81686,0,0.0177289,1
4.72269,31.7473,0,8.82584,0,0.0169231,1
4.73893,31.8884,0,8.81792,0,0.0170238,1
4.75481,32.0387,0,8.82955,0,0.0172253,1
4.7706,32.1706,0,8.8405,0,0.0175275,1
4.78643,32.3133,0,8.83043,0,0.0161172,1
4.80208,32.4544,0,8.83078,0,0.0172253,1
4.81814,32.5956,0,8.84369,0,0.0169231,1
4.83403,32.7367,0,8.85007,0,0.0175275,1
4.85006,32.8778,0,8.85841,0,0.0169231,1
4.86617,33.0205,0,8.85273,0,0.0167216,1
4.88234,33.1616,0,8.85042,0,0.0164194,1
4.89747,33.2951,0,8.87335,0,0.0164194,1
4.9064,33.3748,0,8.85645,0,0.0162179,1
4.92068,33.4991,0,8.85095,0,0.0164194,1
4.9367,33.6402,0,8.8689,0,0.0174267,1
4.95261,33.7829,0,8.85752,0,0.0177289,1
4.96878,33.924,0,8.93057,0,0.017326,1
4.98462,34.0666,0,8.87175,0,0.0164194,1
5.00079,34.2078,0,8.88424,0,0.0175275,1
5.01677,34.3596,0,8.89658,0,0.0160165,1
5.03263,34.4931,0,8.91022,0,0.0170238,1
5.0486,34.6358,0,8.90806,0,0.0164194,1
5.06445,34.7784,0,8.90752,0,0.0176282,1
5.08016,34.9211,0,8.92155,0,0.0159158,1
5.09604,35.0637,0,8.93943,0,0.0176282,1
5.11184,35.1972,0,8.91705,0,0.0166209,1
5.12748,35.3398,0,8.92642,0,0.017326,1
5.14363,35.4825,0,8.90752,0,0.0169231,1
5.15955,35.6267,0,8.923,0,0.0169231,1
5.17512,35.7694,0,8.91435,0,0.0164194,1
5.19097,35.912,0,8.94069,0,0.0177289,1
5.20709,36.0547,0,8.92606,0,0.0167216,1
5.22294,36.1989,0,8.93093,0,0.0182326,1
5.2388,36.3415,0,8.94377,0,0.0170238,1
5.25476,36.4842,0,8.93545,0,0.0174267,1
5.27075,36.6192,0,8.95374,0,0.0160165,1
5.28656,36.7618,0,8.9512,0,0.0160165,1
5.30262,36.9045,0,8.94921,0,0.0167216,1
5.31852,37.0487,0,8.97229,0,0.015815,1
5.33472,37.1914,0,8.9601,0,0.0163187,1
5.35086,37.3432,0,8.96137,0,0.0170238,1
5.36674,37.4782,0,8.97411,0,0.0162179,1
5.38273,37.6224,0,8.9794,0,0.0161172,1
5.39849,37.7651,0,8.98287,0,0.0161172,1
5.41462,37.9093,0,8.98853,0,0.0165201,1
5.42097,37.9722,0,8.99421,0,0.0160165,1
5.43729,38.1164,0,8.99659,0,0.0160165,1
5.43958,38.1348,0,9.00172,0,0.015815,1
5.45493,38.2774,0,8.99989,0,0.015815,1
5.47092,38.4216,0,9.00025,0,0.0157143,1
5.48711,38.5658,0,8.99714,0,0.0152106,1
5.50324,38.71,0,8.99183,0,0.0159158,1
5.51891,38.8542,0,8.96956,0,0.0160165,1
5.53468,38.9892,0,8.97648,0,0.0164194,1
5.55072,39.1318,0,8.99439,0,0.0165201,1
5.56685,39.2852,0,9.00245,0,0.0149084,1
5.58272,39.4202,0,9.01807,0,0.015815,1
5.59875,39.5644,0,9.01495,0,0.0154121,1
5.61468,39.7086,0,9.02415,0,0.0154121,1
5.63073,39.8528,0,9.0166,0,0.0159158,1
5.64697,40.0062,0,9.02176,0,0.0152106,1
5.66275,40.1412,0,9.01403,0,0.0162179,1
5.67875,40.2946,0,9.02563,0,0.0149084,1
5.69471,40.4296,0,9.01476,0,0.0152106,1
5.7108,40.5738,0,9.03726,0,0.0162179,1
5.72671,40.7195,0,9.02895,0,0.0155128,1
5.74281,40.8637,0,9.03837,0,0.0156136,1
5.75859,41.0094,0,9.05467,0,0.0150092,1
5.77487,41.1552,0,9.05708,0,0.0152106,1
5.79071,41.2994,0,9.04837,0,0.0153114,1
5.80663,41.4451,0,9.04022,0,0.0148077,1
5.82274,41.5985,0,9.0582,0,0.0151099,1
5.8387,41.7335,0,9.05244,0,0.0156136,1
5.85458,41.8792,0,9.04281,0,0.014707,1
5.8706,42.0234,0,9.053,0,0.0163187,1
5.8867,42.1676,0,9.05894,0,0.0162179,1
5.90257,42.3133,0,9.04911,0,0.0154121,1
5.91874,42.4575,0,9.06694,0,0.0157143,1
5.93456,42.6032,0,9.07662,0,0.0156136,1
5.95061,42.7474,0,9.06043,0,0.0161172,1
5.96591,42.884,0,9.05504,0,0.0155128,1
5.97231,42.9484,0,9.05374,0,0.0155128,1
5.98796,43.0941,0,9.05727,0,0.0155128,1
6.00385,43.2291,0,9.06154,0,0.0151099,1
6.01959,43.3748,0,9.0343,0,0.0151099,1
6.03587,43.519,0,9.07103,0,0.0155128,1
6.05159,43.6648,0,9.08745,0,0.0157143,1
6.06759,43.8105,0,9.07569,0,0.0154121,1
6.08354,43.9562,0,9.07513,0,0.0144048,1
6.09961,44.1004,0,9.08577,0,0.0156136,1
6.11557,44.2461,0,9.08895,0,0.0154121,1
6.13156,44.3919,0,9.07905,0,0.0153114,1
6.14726,44.5376,0,9.07998,0,0.0149084,1
6.16311,44.6849,0,9.07681,0,0.0151099,1
6.17871,44.8214,0,9.10412,0,0.0149084,1
6.19453,44.9656,0,9.08315,0,0.0159158,1
6.2105,45.1113,0,9.09194,0,0.0157143,1
6.2265,45.257,0,9.10693,0,0.015815,1
6.24211,45.4028,0,9.08129,0,0.0146062,1
6.258,45.5485,0,9.10656,0,0.0157143,1
6.27402,45.6942,0,9.08596,0,0.0155128,1
6.29003,45.8384,0,9.10581,0,0.0151099,1
6.30604,45.9841,0,9.08857,0,0.0145055,1
6.32233,46.1299,0,9.10131,0,0.0152106,1
6.33811,46.2756,0,9.10337,0,0.0146062,1
6.35413,46.4213,0,9.10862,0,0.0146062,1
6.37014,46.5671,0,9.109,0,0.0144048,1
6.38608,46.7128,0,9.09906,0,0.0156136,1
6.40228,46.8585,0,9.10618,0,0.0152106,1
6.41809,47.0042,0,9.13291,0,0.0153114,1
6.43412,47.15,0,9.12122,0,0.0150092,1
6.4501,47.2957,0,9.1365,0,0.0145055,1
6.46633,47.443,0,9.12669,0,0.0146062,1
6.48213,47.5887,0,9.12933,0,0.0144048,1
6.49797,47.7344,0,9.12443,0,0.0152106,1
6.50572,47.7988,0,9.14861,0,0.0150092,1
6.52115,47.9446,0,9.13178,0,0.014707,1
6.53704,48.0903,0,9.12311,0,0.0157143,1
6.55315,48.236,0,9.1265,0,0.0144048,1
6.56898,48.3833,0,9.12556,0,0.0155128,1
6.58497,48.529,0,9.11201,0,0.0149084,1
6.60097,48.6747,0,9.13707,0,0.0148077,1
6.61732,48.8205,0,9.12801,0,0.0154121,1
6.63402,48.9677,0,9.12235,0,0.0154121,1
6.64969,49.1135,0,9.12876,0,0.0146062,1
6.66509,49.2592,0,9.13329,0,0.0150092,1
6.6811,49.4049,0,9.13046,0,0.0151099,1
6.69696,49.5522,0,9.13669,0,0.0146062,1
6.71294,49.6979,0,9.14539,0,0.0149084,1
6.72866,49.836,0,9.14369,0,0.0153114,1
6.74451,49.9817,0,9.14804,0,0.0146062,1
6.7606,50.1274,0,9.16018,0,0.0150092,1
6.77677,50.2839,0,9.15373,0,0.0155128,1
6.79269,50.4204,0,9.16455,0,0.0148077,1
6.80872,50.5677,0,9.1524,0,0.014707,1
6.82447,50.7134,0,9.14501,0,0.0149084,1
6.84035,50.8607,0,9.17826,0,0.0149084,1
6.85609,51.0079,0,9.15904,0,0.0149084,1
6.87211,51.1537,0,9.15658,0,0.0148077,1
6.8882,51.3009,0,9.17026,0,0.0151099,1
6.90418,51.4466,0,9.1471,0,0.0156136,1
6.92023,51.5924,0,9.16246,0,0.0148077,1
6.93643,51.7412,0,9.15733,0,0.0144048,1
6.95206,51.8869,0,9.17121,0,0.0155128,1
6.96804,52.0342,0,9.16341,0,0.0150092,1
6.98415,52.1814,0,9.14861,0,0.0151099,1
7.00002,52.3272,0,9.17159,0,0.0150092,1
7.00177,52.3364,0,9.15354,0,0.0146062,1
7.01695,52.4744,0,9.16912,0,0.0146062,1
7.0218,52.5296,0,9.16646,0,0.0146062,1
7.03715,52.6662,0,9.18628,0,0.014304,1
7.05295,52.8134,0,9.21098,0,0.0149084,1
7.06914,52.9607,0,9.18742,0,0.0146062,1
7.08506,53.1064,0,9.17178,0,0.0144048,1
