time,theta1,theta2,omega1,omega2,current,voltage
3.05113,7.92608,0,3.70399,0,-1.07742e-64,0.5
3.06673,7.9813,0,3.70117,0,-1.12095e-64,0.5
3.08244,8.04113,0,3.71493,0,-1.12095e-64,0.5
3.09843,8.10095,0,3.71605,0,-1.0883e-64,0.5
3.11427,8.16078,0,3.71308,0,-1.16448e-64,0.5
3.12999,8.21907,0,3.7199,0,-1.0883e-64,0.5
3.14573,8.27583,0,3.72319,0,-1.17536e-64,0.5
3.16169,8.33565,0,3.72335,0,-1.06653e-64,0.5
3.17767,8.39394,0,3.73392,0,-1.0883e-64,0.5
3.19366,8.45377,0,3.73427,0,-1.11007e-64,0.5
3.20977,8.51359,0,3.74386,0,-1.04477e-64,0.5
3.22603,8.57495,0,3.76219,0,-1.06653e-64,0.5
3.24196,8.63478,0,3.77167,0,-9.68587e-65,0.5
3.25787,8.6946,0,3.76912,0,-1.13183e-64,0.5
3.2738,8.75596,0,3.78391,0,-1.03388e-64,0.5
3.2899,8.81579,0,3.79868,0,-1.023e-64,0.5
3.30604,8.87715,0,3.79969,0,-9.46821e-65,0.5
3.32194,8.93697,0,3.8164,0,-9.90353e-65,0.5
3.33803,9.00293,0,3.82208,0,-9.7947e-65,0.5
3.35392,9.05969,0,3.82768,0,-9.57704e-65,0.5
3.36998,9.12565,0,3.84319,0,-1.00124e-64,0.5
3.38595,9.18241,0,3.84925,0,-9.57704e-65,0.5
3.40124,9.24377,0,3.85867,0,-1.01212e-64,0.5
3.41728,9.30666,0,3.86234,0,-9.7947e-65,0.5
3.43328,9.36802,0,3.87158,0,-8.81523e-65,0.5
3.44923,9.43091,0,3.88278,0,-9.35938e-65,0.5
3.46527,9.49227,0,3.8889,0,-9.35938e-65,0.5
3.48135,9.55517,0,3.88763,0,-1.01212e-64,0.5
3.49726,9.61653,0,3.9016,0,-9.57704e-65,0.5
3.51349,9.67942,0,3.90865,0,-9.90353e-65,0.5
3.5293,9.74231,0,3.91031,0,-9.25055e-65,0.5
3.54535,9.80521,0,3.91821,0,-9.7947e-65,0.5
3.56139,9.8681,0,3.91557,0,-9.57704e-65,0.5
3.57724,9.93099,0,3.92657,0,-1.00124e-64,0.5
3.59326,9.99388,0,3.92514,0,-9.68587e-65,0.5
3.60926,10.0568,0,3.92535,0,-9.25055e-65,0.5
3.625,10.1151,0,3.92979,0,-9.25055e-65,0.5
3.64089,10.178,0,3.93388,0,-1.00124e-64,0.5
3.65691,10.2409,0,3.93136,0,-8.92406e-65,0.5
3.67314,10.3037,0,3.92493,0,-9.25055e-65,0.5
3.68894,10.3666,0,3.9293,0,-9.03289e-65,0.5
3.70491,10.4295,0,3.92326,0,-9.14172e-65,0.5
3.72096,10.4924,0,3.92044,0,-8.92406e-65,0.5
3.73707,10.5584,0,3.92396,0,-9.68587e-65,0.5
3.75297,10.6213,0,3.91193,0,-9.14172e-65,0.5
3.76882,10.6796,0,3.9212,0,-9.57704e-65,0.5
3.78498,10.7425,0,3.92134,0,-9.25055e-65,0.5
3.80062,10.8054,0,3.91623,0,-9.46821e-65,0.5
3.81633,10.8683,0,3.9187,0,-1.01212e-64,0.5
3.83229,10.9311,0,3.90274,0,-9.25055e-65,0.5
3.84835,10.994,0,3.9083,0,-1.05565e-64,0.5
3.86441,11.0554,0,3.90937,0,-8.92406e-65,0.5
3.88046,11.1183,0,3.90447,0,-9.7947e-65,0.5
3.89631,11.1812,0,3.91755,0,-9.57704e-65,0.5
3.91238,11.2441,0,3.91794,0,-9.35938e-65,0.5
3.92828,11.3054,0,3.91374,0,-9.57704e-65,0.5
3.94427,11.3683,0,3.92002,0,-9.35938e-65,0.5
3.96032,11.4312,0,3.91967,0,-1.07742e-64,0.5
3.97611,11.4895,0,3.9146,0,-8.7064e-65,0.5
3.99254,11.557,0,3.92166,0,-9.7947e-65,0.5
4.00799,11.6153,0,3.92664,0,-1.00124e-64,0.5
4.0238,11.6782,0,3.94463,0,-9.35938e-65,0.5
4.04001,11.7457,0,3.94512,0,-9.7947e-65,0.5
4.05586,11.8055,0,3.94988,0,-8.59757e-65,0.5
4.07187,11.8684,0,3.95859,0,-9.68587e-65,0.5
4.08792,11.9313,0,3.9753,0,-8.81523e-65,0.5
4.10389,11.9957,0,3.97479,0,-8.27108e-65,0.5
4.12008,12.0586,0,3.98408,0,-9.57704e-65,0.5
4.13588,12.1231,0,3.98566,0,-9.68587e-65,0.5
4.15195,12.1905,0,4.00615,0,-8.81523e-65,0.5
4.16742,12.2504,0,4.00713,0,-8.27108e-65,0.5
4.18304,12.3148,0,4.01241,0,-8.27108e-65,0.5
4.19901,12.3746,0,4.01613,0,-8.81523e-65,0.5
4.21505,12.4437,0,4.02455,0,-8.81523e-65,0.5
4.23096,12.5035,0,4.03598,0,-8.92406e-65,0.5
4.24692,12.5679,0,4.04692,0,-8.7064e-65,0.5
4.26286,12.6339,0,4.04644,0,-8.05342e-65,0.5
4.2789,12.6983,0,4.07902,0,-8.92406e-65,0.5
4.29488,12.7627,0,4.06222,0,-7.83576e-65,0.5
4.31072,12.8287,0,4.05893,0,-7.83576e-65,0.5
4.3269,12.8931,0,4.05938,0,-7.40044e-65,0.5
4.3429,12.9575,0,4.07297,0,-8.37991e-65,0.5
4.35892,13.0235,0,4.06996,0,-8.05342e-65,0.5
4.37486,13.0879,0,4.07823,0,-8.7064e-65,0.5
4.39092,13.1554,0,4.06577,0,-8.05342e-65,0.5
4.40681,13.2198,0,4.07098,0,-7.94459e-65,0.5
4.42304,13.2889,0,4.06846,0,-9.03289e-65,0.5
4.4389,13.3502,0,4.07417,0,-7.72693e-65,0.5
4.45495,13.4193,0,4.06865,0,-8.16225e-65,0.5
4.47088,13.4806,0,4.07357,0,-8.37991e-65,0.5
4.48713,13.5451,0,4.06715,0,-8.7064e-65,0.5
4.50229,13.611,0,4.06461,0,-7.72693e-65,0.5
4.51846,13.6754,0,4.05882,0,-7.94459e-65,0.5
4.53427,13.7414,0,4.06263,0,-9.14172e-65,0.5
4.55023,13.8058,0,4.05409,0,-7.72693e-65,0.5
4.56639,13.8718,0,4.04311,0,-8.27108e-65,0.5
4.58225,13.9362,0,4.05495,0,-8.37991e-65,0.5
4.59833,14.0022,0,4.04389,0,-8.92406e-65,0.5
4.61431,14.0666,0,4.04971,0,-8.7064e-65,0.5
4.63024,14.131,0,4.04326,0,-1.03388e-64,0.5
4.64622,14.1955,0,4.04196,0,-8.81523e-65,0.5
4.66239,14.2599,0,4.04133,0,-8.92406e-65,0.5
4.67841,14.3243,0,4.04863,0,-8.59757e-65,0.5
4.69424,14.3903,0,4.04759,0,-8.48874e-65,0.5
4.71037,14.4547,0,4.04807,0,-8.48874e-65,0.5
4.72623,14.5191,0,4.04089,0,-8.05342e-65,0.5
4.7425,14.5836,0,4.04285,0,-8.16225e-65,0.5
4.75827,14.648,0,4.05167,0,-8.7064e-65,0.5
4.77429,14.7124,0,4.05439,0,-8.81523e-65,0.5
4.79027,14.7784,0,4.05238,0,-8.27108e-65,0.5
