time,theta1,theta2,omega1,omega2,current,voltage
1.44053,2.54641,0,2.81133,0,-2.07865e-64,0.5
1.45574,2.58783,0,2.82696,0,-2.06777e-64,0.5
1.45784,2.59396,0,2.8302,0,-2.08954e-64,0.5
1.47292,2.63691,0,2.85458,0,-1.96982e-64,0.5
1.47682,2.64765,0,2.85602,0,-1.98071e-64,0.5
1.48193,2.66146,0,2.86033,0,-2.07865e-64,0.5
1.49749,2.70748,0,2.88197,0,-2.00247e-64,0.5
1.50802,2.73662,0,2.89858,0,-1.95894e-64,0.5
1.52325,2.78111,0,2.91318,0,-1.91541e-64,0.5
1.54042,2.83326,0,2.93402,0,-1.92629e-64,0.5
1.55609,2.87775,0,2.95308,0,-1.85011e-64,0.5
1.57196,2.9253,0,2.96999,0,-1.87188e-64,0.5
1.58821,2.97592,0,2.9974,0,-1.81746e-64,0.5
1.60446,3.02501,0,3.01285,0,-1.88276e-64,0.5
1.62009,3.0695,0,3.0364,0,-1.81746e-64,0.5
1.63594,3.11858,0,3.05293,0,-1.75216e-64,0.5
1.65205,3.16767,0,3.06634,0,-1.80658e-64,0.5
1.66811,3.21676,0,3.0843,0,-1.79569e-64,0.5
1.68417,3.26585,0,3.10682,0,-1.75216e-64,0.5
1.70025,3.31647,0,3.12179,0,-1.6651e-64,0.5
1.71627,3.36555,0,3.13666,0,-1.74128e-64,0.5
1.73218,3.41924,0,3.15337,0,-1.69775e-64,0.5
1.74814,3.4668,0,3.17389,0,-1.5998e-64,0.5
1.76404,3.51742,0,3.1851,0,-1.5998e-64,0.5
1.7801,3.56957,0,3.20684,0,-1.65422e-64,0.5
1.78279,3.57878,0,3.20019,0,-1.67598e-64,0.5
1.78672,3.59105,0,3.20893,0,-1.56715e-64,0.5
1.79069,3.60485,0,3.21379,0,-1.5998e-64,0.5
1.80672,3.65241,0,3.21884,0,-1.54539e-64,0.5
1.82226,3.70456,0,3.22646,0,-1.5345e-64,0.5
1.84027,3.76285,0,3.25254,0,-1.58892e-64,0.5
1.85613,3.81501,0,3.26401,0,-1.62157e-64,0.5
1.87217,3.86717,0,3.26959,0,-1.49097e-64,0.5
1.88809,3.92085,0,3.28544,0,-1.55627e-64,0.5
1.90407,3.97301,0,3.30012,0,-1.56715e-64,0.5
1.92011,4.02517,0,3.30204,0,-1.48009e-64,0.5
1.93601,4.07885,0,3.30446,0,-1.51274e-64,0.5
1.95192,4.13101,0,3.32505,0,-1.4692e-64,0.5
1.96798,4.1847,0,3.33177,0,-1.50185e-64,0.5
1.98394,4.23839,0,3.33268,0,-1.48009e-64,0.5
1.99995,4.29208,0,3.34299,0,-1.43656e-64,0.5
2.01597,4.34423,0,3.34525,0,-1.49097e-64,0.5
2.03164,4.39792,0,3.35319,0,-1.36037e-64,0.5
2.04733,4.44854,0,3.36294,0,-1.36037e-64,0.5
2.0631,4.50223,0,3.36253,0,-1.5345e-64,0.5
2.07892,4.55592,0,3.36725,0,-1.31684e-64,0.5
2.095,4.61115,0,3.3664,0,-1.45832e-64,0.5
2.11107,4.66484,0,3.37154,0,-1.49097e-64,0.5
2.12688,4.71852,0,3.37002,0,-1.39302e-64,0.5
2.14261,4.77221,0,3.37814,0,-1.49097e-64,0.5
2.15857,4.8259,0,3.37419,0,-1.41479e-64,0.5
2.17503,4.88113,0,3.38088,0,-1.50185e-64,0.5
2.19047,4.93482,0,3.38879,0,-1.4692e-64,0.5
2.20616,4.98544,0,3.39914,0,-1.39302e-64,0.5
2.22177,5.04066,0,3.40352,0,-1.41479e-64,0.5
2.23749,5.09435,0,3.40769,0,-1.44744e-64,0.5
2.25361,5.14957,0,3.40898,0,-1.34949e-64,0.5
2.26947,5.20326,0,3.41744,0,-1.37126e-64,0.5
2.28586,5.25849,0,3.42773,0,-1.33861e-64,0.5
2.30147,5.31371,0,3.43388,0,-1.34949e-64,0.5
2.31746,5.36433,0,3.43535,0,-1.33861e-64,0.5
2.33332,5.42416,0,3.449,0,-1.38214e-64,0.5
2.349,5.47478,0,3.45453,0,-1.31684e-64,0.5
2.36513,5.53,0,3.46244,0,-1.4692e-64,0.5
2.38116,5.58983,0,3.4666,0,-1.29508e-64,0.5
2.39741,5.64505,0,3.4819,0,-1.33861e-64,0.5
2.4134,5.6972,0,3.48382,0,-1.34949e-64,0.5
2.42945,5.75703,0,3.50046,0,-1.24066e-64,0.5
2.44546,5.81225,0,3.51903,0,-1.31684e-64,0.5
2.46142,5.86901,0,3.5176,0,-1.22978e-64,0.5
2.47734,5.9273,0,3.53274,0,-1.25154e-64,0.5
2.49352,5.98406,0,3.54729,0,-1.2189e-64,0.5
2.50914,6.03775,0,3.5632,0,-1.18625e-64,0.5
2.52493,6.09451,0,3.57042,0,-1.22978e-64,0.5
2.541,6.15126,0,3.57693,0,-1.20801e-64,0.5
2.55692,6.20955,0,3.58511,0,-1.17536e-64,0.5
2.57285,6.26631,0,3.60513,0,-1.20801e-64,0.5
2.58867,6.3246,0,3.61806,0,-1.2189e-64,0.5
2.60452,6.38136,0,3.61761,0,-1.20801e-64,0.5
2.62052,6.43965,0,3.63413,0,-1.11007e-64,0.5
2.63656,6.49794,0,3.64147,0,-1.09918e-64,0.5
2.6524,6.55623,0,3.65512,0,-1.16448e-64,0.5
2.66935,6.61606,0,3.66509,0,-1.12095e-64,0.5
2.6846,6.67435,0,3.67314,0,-1.17536e-64,0.5
2.7014,6.73264,0,3.68103,0,-1.12095e-64,0.5
2.71648,6.79247,0,3.69399,0,-1.14271e-64,0.5
2.73253,6.85076,0,3.68902,0,-1.06653e-64,0.5
2.74852,6.91058,0,3.70623,0,-1.14271e-64,0.5
2.76448,6.96887,0,3.7048,0,-1.07742e-64,0.5
2.7805,7.0287,0,3.70682,0,-1.04477e-64,0.5
2.79635,7.09006,0,3.7231,0,-1.11007e-64,0.5
2.81185,7.14528,0,3.7205,0,-1.03388e-64,0.5
2.82824,7.20511,0,3.72031,0,-1.11007e-64,0.5
2.84392,7.26493,0,3.73074,0,-1.09918e-64,0.5
2.85988,7.32476,0,3.7302,0,-1.023e-64,0.5
2.87573,7.38458,0,3.7338,0,-1.06653e-64,0.5
2.89143,7.44441,0,3.73149,0,-1.07742e-64,0.5
2.90763,7.50423,0,3.74081,0,-1.023e-64,0.5
2.92345,7.56406,0,3.73797,0,-1.14271e-64,0.5
2.94031,7.62695,0,3.74487,0,-1.09918e-64,0.5
2.95543,7.68371,0,3.74088,0,-1.06653e-64,0.5
2.97143,7.74354,0,3.7424,0,-1.07742e-64,0.5
2.98716,7.80336,0,3.7436,0,-1.0883e-64,0.5
3.00309,7.85858,0,3.7451,0,-1.023e-64,0.5
3.01894,7.91841,0,3.73929,0,-1.1536e-64,0.5
3.03503,7.97977,0,3.73977,0,-1.01212e-64,0.5
3.05097,8.03806,0,3.74072,0,-1.01212e-64,0.5
3.06689,8.09788,0,3.73828,0,-1.03388e-64,0.5
3.08292,8.15771,0,3.74024,0,-1.04477e-64,0.5
3.0989,8.21907,0,3.74196,0,-1.12095e-64,0.5
3.11486,8.27889,0,3.74062,0,-1.13183e-64,0.5
3.13096,8.33719,0,3.74427,0,-1.05565e-64,0.5
3.14684,8.39854,0,3.74275,0,-1.11007e-64,0.5
3.16297,8.45837,0,3.7565,0,-1.12095e-64,0.5
3.17907,8.5182,0,3.75044,0,-1.11007e-64,0.5
3.19506,8.57802,0,3.75012,0,-1.07742e-64,0.5
3.21109,8.63785,0,3.76421,0,-1.11007e-64,0.5
3.22708,8.69767,0,3.76498,0,-1.00124e-64,0.5
3.24308,8.7621,0,3.77734,0,-1.01212e-64,0.5
3.25912,8.81886,0,3.77557,0,-1.14271e-64,0.5
3.27514,8.88021,0,3.78371,0,-1.00124e-64,0.5
3.2913,8.94464,0,3.79258,0,-1.00124e-64,0.5
3.30726,9.00447,0,3.80601,0,-1.04477e-64,0.5
3.32299,9.06276,0,3.81172,0,-1.14271e-64,0.5
3.33898,9.12258,0,3.82096,0,-9.90353e-65,0.5
3.35499,9.18394,0,3.82496,0,-9.14172e-65,0.5
3.37097,9.2453,0,3.83475,0,-1.023e-64,0.5
3.38696,9.30666,0,3.85023,0,-1.00124e-64,0.5
3.40304,9.36955,0,3.84945,0,-1.03388e-64,0.5
3.41909,9.43398,0,3.85951,0,-9.25055e-65,0.5
3.43506,9.49227,0,3.87495,0,-9.35938e-65,0.5
3.45116,9.55823,0,3.87777,0,-9.25055e-65,0.5
3.46709,9.61653,0,3.88705,0,-9.57704e-65,0.5
3.48312,9.68402,0,3.89943,0,-1.00124e-64,0.5
3.49918,9.74231,0,3.90588,0,-9.57704e-65,0.5
3.51517,9.80827,0,3.91616,0,-9.57704e-65,0.5
3.5311,9.86656,0,3.91155,0,-9.68587e-65,0.5
3.54735,9.93406,0,3.93059,0,-9.25055e-65,0.5
3.56318,9.99695,0,3.92315,0,-9.35938e-65,0.5
3.57908,10.0552,0,3.93995,0,-9.03289e-65,0.5
3.59512,10.1181,0,3.94473,0,-8.27108e-65,0.5
3.61089,10.181,0,3.9502,0,-8.92406e-65,0.5
3.62696,10.2455,0,3.94477,0,-9.46821e-65,0.5
3.64298,10.3084,0,3.9472,0,-9.03289e-65,0.5
3.65903,10.3712,0,3.95444,0,-9.25055e-65,0.5
3.67493,10.4341,0,3.95384,0,-9.57704e-65,0.5
3.69098,10.497,0,3.94985,0,-8.92406e-65,0.5
